time_s,V_TX_uM_s,V_nt_deg_uM_s,V_RS_uM_s,V_TL_uM_s,V_TL_deg_uM_s,V_EN_uM_s,D_nt_uM,D_TLcat_uM
3800,0.0401744593690257,0.0104476539106719,0.0102602836966896,0.0102526820539758,0.000201825615326844,0.0307723930288832,20.8497862654506,1.11491604662988
3810,0.0401743161549613,0.0104711881630817,0.0102558746227651,0.0102481751248019,0.000201450568583959,0.0307590538025167,20.9543804914468,1.11693242696797
3820,0.0401741729230468,0.010494703670355,0.0102514106441148,0.0102436140263102,0.000201076218779662,0.0307455507020217,21.059209966229,1.1189450603244
3830,0.0401740296732768,0.010518200447318,0.0102468921737526,0.0102389991670061,0.000200702564618851,0.0307318849613463,21.1642745024201,1.12095395366209
3840,0.0401738864056457,0.010541678508785,0.0102423196221576,0.0102343309528805,0.000200329604808828,0.0307180578068703,21.2695739127909,1.12295911393103
3850,0.0401737431201482,0.0105651378695588,0.0102376933972929,0.0102296097874266,0.0001999573380593,0.0307040704574589,21.3751080102605,1.12496054806828
3860,0.0401735998167786,0.0105885785444303,0.0102330139045425,0.0102248360716558,0.000199585763082373,0.0306899241242461,21.480876607896,1.126958262998
3870,0.0401734564955316,0.0106120005481786,0.010228281546525,0.0102200102041154,0.000199214878592571,0.0306756200100002,21.5868795189125,1.12895226563134
3880,0.0401733131564017,0.0106354038955714,0.0102234967239207,0.0102151325808998,0.000198844683306763,0.0306611593119028,21.6931165566724,1.13094256286687
3890,0.0401731697993835,0.0106587886013644,0.0102186598347304,0.0102102035956707,0.000198475175944221,0.0306465432190455,21.7995875346859,1.13292916159021
3900,0.0401730264244715,0.0106821546803018,0.0102137712745175,0.0102052236396712,0.000198106355226593,0.0306317729132403,21.9062922666108,1.13491206867423
3910,0.0401728830316602,0.010705502147116,0.010208831436426,0.0102001931017418,0.000197738219877906,0.0306168495690724,22.0132305662522,1.136891290979
3920,0.0401727396209444,0.0107288310165278,0.0102038407111973,0.0101951123683355,0.000197370768624555,0.0306017743539512,22.1204022475623,1.13886683535186
3930,0.0401725961923186,0.0107521413032465,0.0101987994871876,0.0101899818235334,0.0001970040001953,0.0305865484281634,22.2278071246407,1.14083870862742
3940,0.0401724527457775,0.0107754330219693,0.0101937081498212,0.0101848018490627,0.000196637913321305,0.0305711729430548,22.3354450117344,1.1428069176274
3950,0.0401723092813155,0.0107987061873823,0.0101885670829428,0.0101795728243051,0.000196272506736034,0.030555649045506,22.4433157232365,1.14477146916111
3960,0.0401721657989275,0.0108219608141595,0.010183376667783,0.010174295126317,0.000195907779175323,0.0305399778744994,22.5514190736874,1.14673237002515
3970,0.040172022298608,0.0108451969169637,0.010178137283224,0.0101689691298434,0.000195543729377359,0.030524160561995,22.6597548777739,1.14868962700345
3980,0.0401718787803517,0.0108684145104457,0.0101728493058354,0.0101635952073324,0.000195180356082673,0.0305081982330427,22.7683229503297,1.15064324686735
3990,0.0401717352441533,0.010891613609245,0.0101675131098903,0.01015817372895,0.000194817658034134,0.0304920920058316,22.8771231063345,1.15259323637563
4000,0.0401715916900074,0.0109147942279894,0.0101621290673824,0.0101527050625948,0.000194455633976948,0.0304758429917391,22.9861551609148,1.15453960227448
4010,0.0401714481179088,0.0109379563812949,0.010156697547601,0.0101471895739142,0.00019409428265868,0.030459452294155,23.0954189293433,1.15648235129742
4020,0.0401713045278521,0.0109611000837664,0.0101512189179707,0.0101416276263155,0.000193733602829196,0.0304429210108188,23.2049142270386,1.15842149016562
4030,0.040171160919832,0.0109842253499967,0.010145693543781,0.0101360195809809,0.000193373593240678,0.0304262502330714,23.3146408695653,1.16035702558775
4040,0.0401710172938434,0.0110073321945675,0.0101401217879528,0.0101303657968831,0.000193014252647635,0.0304094410452104,23.4245986726338,1.16228896426003
4050,0.0401708736498808,0.0110304206320487,0.0101345040111938,0.0101246666307989,0.000192655579806889,0.030392494524924,23.5347874521004,1.16421731286619
4060,0.0401707299879391,0.0110534906769986,0.0101288405720134,0.0101189224373231,0.000192297573477573,0.0303754117433377,23.645207023967,1.16614207807757
4070,0.0401705863080131,0.0110765423439642,0.0101231318267385,0.010113133568882,0.000191940232421124,0.0303581937650609,23.7558572043809,1.1680632665531
4080,0.0401704426100974,0.0110995756474808,0.0101173781293382,0.010107300375749,0.000191583555401297,0.0303408416475659,23.8667378096351,1.16998088493927
4090,0.0401702988941868,0.0111225906020723,0.0101115798315953,0.0101014232060566,0.000191227541184146,0.0303233564417797,23.977848656168,1.17189493987019
4100,0.0401701551602762,0.011145587222251,0.0101057372834832,0.0100955024058086,0.000190872188537987,0.0303057391934001,24.0891895605627,1.17380543796782
4110,0.0401700114083602,0.0111685655225178,0.0100998508326713,0.0100895383188959,0.000190517496233441,0.0302879909411517,24.2007603395474,1.17571238584172
4120,0.0401698676384339,0.011191525517362,0.0100939208247121,0.0100835312871093,0.000190163463043412,0.0302701127174363,24.3125608099957,1.17761579008918
4130,0.0401697238504918,0.0112144672212615,0.0100879476030564,0.0100774816501527,0.000189810087743085,0.030252105548378,24.4245907889255,1.17951565729525
4140,0.0401695800445289,0.0112373906486829,0.0100819315090679,0.0100713897456562,0.000189457369109917,0.0302339704538667,24.5368500934998,1.1814119940327
4150,0.04016943622054,0.011260295814081,0.0100758728819626,0.0100652559091898,0.000189105305923647,0.0302157084473546,24.6493385410261,1.18330480686211
4160,0.0401692923785199,0.0112831827318993,0.0100697720586064,0.0100590804742778,0.000188753896966303,0.0301973205351844,24.7620559489566,1.18519410233171
4170,0.0401691485184635,0.0113060514165699,0.0100636293743495,0.0100528637724063,0.00018840314102213,0.0301788077193345,24.8750021348876,1.1870798869778
4180,0.0401690046403657,0.0113289018825136,0.0100574451622786,0.0100466061330412,0.000188053036877651,0.030160170994951,24.9881769165597,1.18896216732446
4190,0.0401688607442213,0.0113517341441395,0.0100512197534566,0.0100403078836395,0.000187703583321644,0.0301414113511322,25.1015801118576,1.19084094988363
4200,0.0401687168300251,0.0113745482158454,0.0100449534769361,0.0100339693496614,0.000187354779145137,0.0301225297709706,25.2152115388101,1.19271624115518
4210,0.0401685728977722,0.0113973441120179,0.0100386466597741,0.0100275908545836,0.000187006623141403,0.0301035272315953,25.3290710155899,1.19458804762687
4220,0.0401684289474573,0.0114201218470318,0.0100322996270458,0.0100211727199113,0.000186659114105958,0.0300844047042139,25.4431583605136,1.19645637577442
4230,0.0401682849790754,0.0114428814352509,0.010025912701354,0.0100147152651935,0.000186312250836593,0.0300651631527153,25.5574733920417,1.19832123206133
4240,0.0401681409926214,0.0114656228910274,0.010019486204029,0.0100082188080288,0.000185966032133279,0.0300458035370937,25.6720159287778,1.20018262293936
4250,0.0401679969880903,0.0114883462287022,0.0100130204542218,0.0100016836640827,0.000185620456798235,0.0300263268108655,25.7867857894693,1.2020405548482
4260,0.0401678529654768,0.0115110514626048,0.0100065157691243,0.00999511014709833,0.000185275523635907,0.0300067339216973,25.9017827930067,1.20389503421556
4270,0.0401677089247761,0.0115337386070535,0.00999997246400404,0.00998849856890878,0.000184931231452962,0.0299870258115083,26.0170067584239,1.2057460674572
4280,0.0401675648659831,0.0115564076763551,0.0099933908522173,0.0099818492394488,0.000184587579058283,0.02996720341651,26.1324575048979,1.20759366097697
4290,0.0401674207890926,0.0115790586848051,0.00998677124522277,0.00997516246676671,0.000184244565262967,0.0299472676672461,26.2481348517486,1.20943782116685
4300,0.0401672766940997,0.0116016916466878,0.00998011395229085,0.00996843855703808,0.000183902188880344,0.0299272194876748,26.3640386184392,1.21127855440676
4310,0.0401671325809994,0.0116243065762759,0.00997341928107498,0.00996167781457402,0.000183560448725927,0.0299070597969681,26.4801686245753,1.21311586706491
4320,0.0401669884497866,0.0116469034878312,0.0099666875374496,0.00995488054183384,0.000183219343617421,0.0298867895089992,26.5965246899054,1.21494976549774
4330,0.0401668443004564,0.0116694823956038,0.00995991902533287,0.00994804703943783,0.000182878872374739,0.0298664095317814,26.7131066343201,1.21678025604979
4340,0.0401667001330037,0.0116920433138329,0.00995311404680043,0.00994117760617805,0.000182539033819983,0.0298459207678247,26.829914277853,1.21860734505386
4350,0.0401665559474235,0.011714586256746,0.00994627290209809,0.00993427253902971,0.000182199826777444,0.0298253241141742,26.9469474406797,1.22043103883095
4360,0.0401664117437109,0.0117371112385598,0.00993939588965436,0.00992733213316254,0.000181861250073599,0.0298046204624477,27.064205943118,1.22225134369033
4370,0.0401662675218609,0.0117596182734794,0.00993248330592741,0.00992035668195312,0.000181523302537119,0.0297838106983251,27.1816896056283,1.22406826592947
4380,0.0401661232818685,0.0117821073756986,0.00992553544555097,0.00991334647699515,0.000181185982998858,0.029762895702028,27.2993982488126,1.2258818118341
4390,0.0401659790237288,0.0118045785594004,0.00991855260168155,0.00990630180810808,0.000180849290291805,0.0297418763494643,27.4173316934148,1.22769198767847
4400,0.0401658347474368,0.011827031838756,0.00991153506554064,0.00989922296335151,0.000180513223251138,0.0297207535107096,27.5354897603204,1.22949879972507
4410,0.0401656904529876,0.0118494672279259,0.00990448312658713,0.00989211022903492,0.000180177780714196,0.029699528050574,27.6538722705568,1.23130225422475
4420,0.0401655461403763,0.0118718847410589,0.0098973970725294,0.00988496388972854,0.00017984296152048,0.0296782008286387,27.7724790452929,1.23310235741678
4430,0.0401654018095979,0.0118942843922931,0.00989027718933753,0.00987778422827412,0.000179508764511645,0.0296567726992918,27.891309905839,1.23489911552879
4440,0.0401652574606474,0.0119166661957549,0.0098831237612553,0.00987057152579561,0.000179175188531498,0.029635244511765,28.0103646736467,1.2366925347769
4450,0.0401651130935201,0.0119390301655599,0.00987593707044123,0.00986332606171232,0.00017884223242603,0.0296136171089696,28.1296431703091,1.23848262136543
4460,0.040164968708211,0.0119613763158123,0.00986871739770781,0.00985604811374453,0.00017850989504334,0.0295918913298842,28.2491452175603,1.24026938148742
4470,0.0401648243047152,0.0119837046606052,0.00986146502222745,0.00984873795792604,0.000178178175233662,0.0295700680086011,28.3688706372749,1.2420528213244
4480,0.0401646798830279,0.0120060152140206,0.00985418022137571,0.0098413958686157,0.000177847071849376,0.0295481479738162,28.4888192514688,1.24383294704637
4490,0.040164535443144,0.0120283079901292,0.0098468632708516,0.00983402211850706,0.000177516583744994,0.0295261320492156,28.6089908822986,1.24560976481186
4500,0.0401643909850589,0.0120505830029908,0.0098395144446891,0.00982661697863856,0.000177186709777156,0.02950402105351,28.7293853520615,1.24738328076798
4510,0.0401642465087675,0.0120728402666538,0.00983213401526863,0.00981918071840377,0.000176857448804626,0.0294818158004685,28.8500024831951,1.2491535010504
4520,0.0401641020142651,0.0120950797951555,0.00982472225332559,0.00981171360556151,0.000176528799688286,0.0294595170989457,28.9708420982778,1.25092043178341
4530,0.0401639575015468,0.0121173016025224,0.009817279427361,0.00980421590624979,0.000176200761291193,0.0294371257512781,29.0919040200284,1.25268407907961
4540,0.0401638129706078,0.0121395057027694,0.0098098058051428,0.00979668788498618,0.00017587333247843,0.0294146425573786,29.2131880713055,1.2544444490407
4550,0.0401636684214432,0.0121616921099007,0.00980230165246658,0.00978912980468582,0.000175546512117223,0.0293920683113625,29.3346940751078,1.25620154775687
4560,0.0401635238540483,0.0121838608379093,0.00979476723352022,0.00978154192666893,0.000175220299076903,0.0293694038025442,29.4564218545742,1.25795538130698
4570,0.0401633792684181,0.012206011900777,0.00978720281089474,0.00977392451067064,0.0001748946922289,0.0293466498154695,29.5783712329832,1.2597059557586
4580,0.0401632346645479,0.0122281453124746,0.00977960864559508,0.00976627781485068,0.000174569690446742,0.0293238071299489,29.7005420337533,1.26145327716806
4590,0.0401630900424329,0.012250261086962,0.00977198499705094,0.00975860209580306,0.000174245292606047,0.0293008765210894,29.8229340804426,1.2631973515804
4600,0.0401629454020682,0.0122723592381878,0.00976433212302104,0.00975089760856649,0.000173921497584537,0.0292778587589537,29.9455471967488,1.26493818502938
4610,0.0401628007434492,0.0122944397800896,0.00975665027952488,0.00974316460663452,0.000173598304262038,0.0292547546083146,30.0683812065093,1.26667578353743
4620,0.0401626560665709,0.012316502726594,0.00974893972147395,0.00973540334196003,0.000173275711520407,0.0292315648308661,30.1914359337003,1.2684101531161
4630,0.0401625113714287,0.0123385480916167,0.0097412007020407,0.00972761406496978,0.000172953718243599,0.0292082901830026,30.3147112024373,1.2701412997656
4640,0.0401623666580177,0.0123605758890622,0.0097334334728678,0.00971979702457211,0.000172632323317645,0.0291849314165479,30.438206836975,1.27186922947503
4650,0.0401622219263332,0.012382586132824,0.00972563828407844,0.00971195246816624,0.000172311525630645,0.0291614892787866,30.5619226617072,1.27359394822234
4660,0.0401620771763705,0.0124045788367847,0.00971781538428667,0.00970408064165145,0.000171991324072762,0.0291379645124943,30.6858585011662,1.2753154619744
4670,0.0401619324081247,0.0124265540148159,0.00970996502060769,0.00969618178943622,0.000171671717536224,0.029114357855969,30.8100141800236,1.27703377668697
4680,0.0401617876215912,0.0124485116807781,0.00970208743844665,0.00968825615444909,0.00017135270491534,0.0290906700423551,30.9343895230895,1.27874889830463
4690,0.0401616428167652,0.0124704518485208,0.00969418288183681,0.00968030397814503,0.00017103428510646,0.0290669018007201,31.0589843553125,1.28046083276097
4700,0.040161497993642,0.0124923745318827,0.00968625159352843,0.00967232550051383,0.000170716457007965,0.0290430538563365,31.1837985017796,1.28216958597869
4710,0.0401613531522169,0.0125142797446915,0.00967829381467923,0.00966432096009147,0.000170399219520294,0.0290191269296918,31.308831787716,1.28387516386939
4720,0.0401612082924851,0.0125361675007639,0.00967030978499113,0.00965629059396798,0.00017008257154593,0.0289951217369232,31.4340840384853,1.28557757233371
4730,0.0401610634144419,0.0125580378139056,0.00966229974272007,0.00964823463779623,0.000169766511989394,0.0289710389898465,31.559555079589,1.28727681726132
4740,0.0401609185180827,0.0125798906979116,0.00965426392468578,0.00964015332580061,0.000169451039757245,0.0289468793959859,31.6852447366669,1.28897290453095
4750,0.0401607736034027,0.0126017261665656,0.00964620256628167,0.00963204689078576,0.000169136153758068,0.0289226436586027,31.8111528354965,1.29066584001039
4760,0.0401606286703972,0.0126235442336406,0.00963811590107966,0.00962391556414797,0.000168821852902521,0.028898332475591,31.9372792019935,1.29235562955634
4770,0.0401604837190616,0.0126453449128989,0.00963000416174544,0.00961575957587732,0.000168508136103231,0.0288739465420429,32.0636236622109,1.29404227901489
4780,0.0401603387493912,0.0126671282180914,0.0096218675794378,0.00960757915457052,0.000168195002274857,0.0288494865485681,32.190186042339,1.2957257942212
4790,0.0401601937613813,0.0126888941629587,0.00961370638386609,0.00959937452743899,0.000167882450334079,0.0288249531814562,32.3169661687059,1.29740618099958
4800,0.0401600487550272,0.0127106427612299,0.00960552080335259,0.00959114592031682,0.000167570479199591,0.0288003471228537,32.4439638677771,1.29908344516349
4810,0.0401599037303244,0.0127323740266238,0.00959731106484174,0.00958289355766915,0.000167259087792093,0.0287756690507919,32.5711789661551,1.30075759251563
4820,0.040159758687268,0.012754087972848,0.00958907739390945,0.00957461766260039,0.000166948275034293,0.0287509196392142,32.6986112905796,1.30242862884789
4830,0.0401596136258536,0.0127757846135992,0.0095808200147255,0.00956631845686285,0.000166638039850903,0.0287260995578568,32.8262606679275,1.30409655994139
4840,0.0401594685460764,0.0127974639625635,0.00957253914979537,0.009557996160867,0.000166328381168669,0.0287012094714344,32.954126925213,1.3057613915663
4850,0.0401593234479318,0.012819126033416,0.00956423502081471,0.00954965099368279,0.00016601929791627,0.0286762500423293,33.0822098895861,1.30742312948242
4860,0.0401591783314151,0.012840770839821,0.0095559078479171,0.00954128317305378,0.000165710789024399,0.0286512219282216,33.2105093883341,1.30908177943872
4870,0.0401590331965219,0.0128623983954319,0.0095475578499057,0.00953289291540341,0.000165402853425738,0.0286261257828173,33.3390252488809,1.31073734717345
4880,0.0401588880432474,0.0128840087138916,0.00953918524426208,0.0095244804358429,0.000165095490054949,0.0286009622558743,33.4677572987865,1.31238983841425
4890,0.040158742871587,0.0129056018088317,0.009530790247155,0.00951604594817914,0.000164788697848675,0.0285757319932295,33.5967053657477,1.31403925887809
4900,0.0401585976815361,0.0129271776938735,0.0095223730734492,0.00950758966492253,0.000164482475745534,0.0285504356368244,33.7258692775974,1.31568561427133
4910,0.0401584524730901,0.0129487363826271,0.00951393393657084,0.0094991117972961,0.000164176822686134,0.0285250738242673,33.8552488623047,1.31732891028961
4920,0.0401583072462445,0.0129702778886921,0.009505473048619,0.00949061255524232,0.000163871737613058,0.0284996471891926,33.9848439479751,1.31896915261797
4930,0.0401581620009946,0.0129918022256572,0.00949699062070704,0.00948209214742759,0.000163567219470811,0.0284741563623648,34.1146543628494,1.32060634693113
4940,0.0401580167373359,0.0130133094071003,0.00948848686252005,0.00947355078125411,0.000163263267205879,0.0284486019702424,34.2446799353044,1.32224049889312
4950,0.0401578714552637,0.0130347994465888,0.00947996198247665,0.0094649886628661,0.000162959879766709,0.0284229846354998,34.3749204938528,1.32387161415748
4960,0.0401577261547736,0.013056272357679,0.00947141618773735,0.00945640599715726,0.000162657056103697,0.0283973049770525,34.5053758671427,1.32549969836722
4970,0.0401575808358609,0.0130777281539168,0.00946284968421306,0.00944780298777825,0.000162354795169191,0.0283715636100827,34.6360458839578,1.32712475715489
4980,0.040157435498521,0.013099166848837,0.00945426267657349,0.00943917983714416,0.000162053095917483,0.0283457611460642,34.7669303732173,1.32874679614256
4990,0.0401572901427495,0.0131205884559641,0.00944565536816365,0.00943053674644269,0.000161751957304823,0.0283198981924967,34.8980291639757,1.33036582094182
5000,0.0401571447685418,0.0131419929888116,0.00943702796082632,0.00942187391564306,0.000161451378289429,0.0282939753523417,35.0293420854232,1.33198183715361
5010,0.0401569993758933,0.0131633804608823,0.00942838065575144,0.00941319154349602,0.000161151357831387,0.0282679932267118,35.1608689668841,1.33359485036889
5020,0.0401568539647994,0.0131847508856685,0.00941971365266406,0.00940448982754818,0.000160851894892744,0.0282419524122968,35.2926096378179,1.33520486616805
5030,0.0401567085352558,0.0132061042766516,0.0094110271500821,0.00939576896414707,0.000160552988437475,0.0282158535021789,35.4245639278194,1.33681189012111
5040,0.0401565630872577,0.0132274406473025,0.00940232134532432,0.00938702914844828,0.00016025463743148,0.0281896970858563,35.5567316666178,1.33841592778774
5050,0.0401564176208008,0.0132487600110813,0.00939359643451835,0.00937827057442254,0.000159956840842581,0.0281634837492675,35.689112684077,1.34001698471731
5060,0.0401562721358804,0.0132700623814376,0.00938485261260861,0.00936949343486277,0.000159659597640516,0.0281372140748147,35.8217068101956,1.34161506644884
5070,0.0401561266324921,0.0132913477718102,0.00937609007335488,0.00936069792139119,0.000159362906796937,0.0281108886413624,35.9545138751064,1.3432101785111
5080,0.0401559811106314,0.0133126161956272,0.0093673090088314,0.00935188422447062,0.000159066767285471,0.0280845080228998,36.0875337090774,1.3448023264222
5090,0.0401558355702937,0.0133338676663062,0.00935850961074159,0.00934305253340021,0.000158771178081553,0.0280580727920612,36.2207661425098,1.34639151569058
5100,0.0401556900114745,0.0133551021972542,0.00934969206930955,0.00933420303633185,0.000158476138162561,0.0280315835171623,36.3542110059392,1.34797775181419
5110,0.0401555444341695,0.0133763198018675,0.0093408565736075,0.00932533592027428,0.000158181646507773,0.0280050407630787,36.4878681300351,1.34956104028079
5120,0.040155398838374,0.0133975204935318,0.00933200331156327,0.00931645137109986,0.000157887702098363,0.027978445091269,36.6217373456013,1.35114138656794
5130,0.0401552532240836,0.0134187042856222,0.00932313246996783,0.00930754957355132,0.000157594303917397,0.0279517970597966,36.755818483575,1.35271879614303
5140,0.0401551075912938,0.0134398711915033,0.00931424423448282,0.00929863071124843,0.000157301450949831,0.0279250972233532,36.8901113750273,1.35429327446328
5150,0.0401549619400001,0.013461021224529,0.009305338789648,0.00928969496669466,0.000157009142182504,0.0278983461332806,37.0246158511628,1.35586482697578
5160,0.0401548162701982,0.0134821543980426,0.00929641631857517,0.00928074252128718,0.000156717376604191,0.0278715443364885,37.1593317433202,1.35743345911725
5170,0.0401546705818834,0.0135032707253769,0.00928747700365016,0.00927177355531592,0.00015642615320548,0.0278446923779245,37.2942588829709,1.35899917631463
5180,0.0401545248750514,0.0135243702198542,0.00927852102609647,0.00926278824797489,0.000156135470978845,0.0278177907990323,37.4293971017196,1.36056198398471
5190,0.0401543791496976,0.0135454528947861,0.00926954856598697,0.00925378677736859,0.000155845328918639,0.0277908401377894,37.5647462313042,1.3621218875342
5200,0.0401542334058177,0.0135665187634738,0.00926055980230361,0.00924476932051791,0.000155555726021085,0.0277638409289131,37.7003061035957,1.36367889235976
5210,0.0401540876434072,0.0135875678392079,0.00925155491294457,0.0092357360533665,0.00015526666128427,0.0277367937038827,37.8360765505983,1.36523300384801
5220,0.0401539418624617,0.0136086001352685,0.00924253407473141,0.00922668715078714,0.000154978133708141,0.0277096989909601,37.9720574044486,1.36678422737559
5230,0.0401537960629767,0.0136296156649252,0.00923349746341624,0.00921762278658804,0.000154690142294504,0.0276825573152114,38.1082484974162,1.36833256830912
5240,0.0401536502449478,0.0136506144414369,0.00922444525346432,0.00920854313352153,0.000154402686047051,0.0276553691978372,38.2446496619039,1.3698780320051
5250,0.0401535044083705,0.0136715964780523,0.00921537761844677,0.00919944836328614,0.000154115763971304,0.0276281351573808,38.3812607304464,1.3714206238102
5260,0.0401533585532405,0.0136925617880094,0.00920629473100856,0.00919033864653331,0.000153829375074607,0.0276008557096291,38.5180815357107,1.37296034906125
5270,0.0401532126795533,0.0137135103845358,0.00919719676264273,0.0091812141528759,0.00015354351836617,0.0275735313669168,38.6551119104964,1.37449721308511
5280,0.0401530667873045,0.0137344422808485,0.00918808388380215,0.00917207505089326,0.000153258192857038,0.0275461626384698,38.7923516877353,1.37603122119872
5290,0.0401529208764897,0.0137553574901544,0.00917895626390636,0.00916292150813729,0.000152973397560099,0.0275187500304256,38.9298007004912,1.37756237870915
5300,0.0401527749471045,0.0137762560256494,0.00916981407134831,0.00915375369113847,0.000152689131490069,0.0274912940458534,39.06745878196,1.37909069091361
5310,0.0401526289991445,0.0137971379005194,0.00916065747350123,0.00914457176541185,0.000152405393663498,0.027463795184775,39.2053257654694,1.38061616309948
5320,0.0401524830326053,0.0138180031279396,0.00915148663656276,0.0091353758954646,0.000152122183098782,0.0274362539437339,39.3434014844794,1.38213880054418
5330,0.0401523370474825,0.0138388517210749,0.00914230172568511,0.0091261662448007,0.000151839498816148,0.0274086708161576,39.4816857725815,1.38365860851533
5340,0.0401521910437717,0.0138596836930796,0.00913310290534232,0.00911694297592343,0.000151557339837597,0.0273810462933766,39.6201784634984,1.38517559227099
5350,0.0401520450214686,0.0138804990570979,0.00912389033883925,0.00910770625034594,0.000151275705186969,0.0273533808632653,39.7588793910845,1.38668975705931
5360,0.0401518989805687,0.0139012978262632,0.00911466418848791,0.00909845622859543,0.00015099459388992,0.0273256750107324,39.8977883893255,1.38820110811871
5370,0.0401517529210677,0.0139220800136988,0.00910542461561386,0.00908919307021896,0.000150714004973914,0.0272979292177397,40.0369052923385,1.38970965067789
5380,0.0401516068429612,0.0139428456325176,0.00909617178056265,0.00907991693378915,0.000150433937468221,0.0272701439633219,40.1762299343717,1.3912153899558
5390,0.0401514607462449,0.0139635946958219,0.00908690584270625,0.00907062797690988,0.000150154390403917,0.0272423197236051,40.3157621498045,1.39271833116174
5400,0.0401513146309143,0.0139843272167037,0.00907762696037835,0.00906132635622275,0.000149875362813885,0.0272144569716027,40.4555017731473,1.39421847949525
5410,0.0401511684969652,0.0140050432082447,0.00906833529074765,0.00905201222741418,0.000149596853732839,0.0271865561768142,40.5954486390417,1.39571584014603
5420,0.0401510223443931,0.0140257426835163,0.00905903099044804,0.00904268574521412,0.00014931886219722,0.0271586178072118,40.7356025822592,1.39721041829452
5430,0.0401508761731938,0.0140464256555794,0.00904971421497302,0.00903334706340833,0.000149041387245284,0.0271306423273298,40.8759634377026,1.39870221911138
5440,0.0401507299833628,0.0140670921374846,0.00904038511886849,0.00902399633484189,0.000148764427917079,0.0271026301988713,41.0165310404049,1.40019124775764
5450,0.0401505837748958,0.0140877421422722,0.00903104385573888,0.00901463371142463,0.000148487983254433,0.0270745818807267,41.1573052255298,1.40167750938477
5460,0.0401504375477886,0.0141083756829722,0.0090216905782532,0.0090052593441366,0.000148212052300955,0.0270464978289918,41.2982858283711,1.40316100913466
5470,0.0401502913020367,0.0141289927726042,0.00901232543815117,0.00899587338303353,0.000147936634102029,0.0270183784969862,41.4394726843532,1.40464175213963
5480,0.0401501450376358,0.0141495934241775,0.00900294858624134,0.00898647597725225,0.000147661727704815,0.0269902243352464,41.5808656290302,1.4061197435225
5490,0.0401499987545817,0.0141701776506911,0.00899356017208157,0.00897706727502022,0.000147387332158305,0.0269620357905131,41.7224644980874,1.40759498839621
5500,0.0401498524528699,0.0141907454651338,0.00898416034483928,0.00896764742364997,0.000147113446513159,0.0269338133084534,41.8642691273386,1.40906749186474
5510,0.0401497061324961,0.014211296880484,0.00897474925255857,0.00895821656955378,0.000146840069821841,0.0269055573313399,42.0062793527279,1.41053725902236
5520,0.0401495597934562,0.0142318319097099,0.00896532704237993,0.00894877485824621,0.000146567201138575,0.0268772682987449,42.1484950103294,1.4120042949539
5530,0.0401494134357456,0.0142523505657693,0.00895589386054606,0.00893932243434929,0.000146294839519341,0.0268489466475582,42.2909159363464,1.41346860473473
5540,0.0401492670593602,0.01427285286161,0.00894644985240774,0.00892985944159777,0.000146022984021874,0.0268205928120042,42.4335419671121,1.41493019343079
5550,0.0401491206642956,0.0142933388101692,0.00893699516242964,0.00892038602284417,0.000145751633705658,0.0267922072236597,42.5763729390889,1.41638906609862
5560,0.0401489742505474,0.0143138084243742,0.00892752993419617,0.00891090232006401,0.000145480787631924,0.0267637903114711,42.7194086888685,1.41784522778536
5570,0.0401488278181116,0.0143342617171417,0.00891805431028829,0.0089014084743623,0.000145210444863669,0.0267353425013698,42.8626490531723,1.41929868352866
5580,0.0401486813669836,0.0143546987013785,0.00890856843228466,0.00889190462597869,0.000144940604465651,0.0267068642162754,43.0060938688508,1.42074943835672
5590,0.0401485348971593,0.014375119389981,0.00889907244132211,0.00888239091428606,0.000144671265504295,0.0266783558778407,43.1497429728828,1.42219749728874
5600,0.0401483884086343,0.0143955237958355,0.00888956647747016,0.00887286747780283,0.000144402427047794,0.0266498179045026,43.2935962023763,1.42364286533444
5610,0.0401482419014044,0.0144159119318179,0.00888005067994102,0.00886333445419553,0.000144134088166072,0.0266212507121357,43.4376533945683,1.42508554749424
5620,0.0401480953754653,0.0144362838107941,0.00887052518709519,0.00885379198028372,0.000143866247930781,0.0265926547140684,43.5819143868243,1.42652554875924
5630,0.0401479488308127,0.0144566394456197,0.00886099013644694,0.00884424019204495,0.000143598905415296,0.0265640303211001,43.7263790166385,1.42796287411131
5640,0.0401478022674423,0.0144769788491403,0.00885144566466983,0.00883467922461955,0.000143332059694715,0.0265353779415171,43.8710471216336,1.42939752852304
5650,0.0401476556853499,0.014497302034191,0.00884189190760226,0.00882510921231552,0.000143065709845852,0.0265066979811091,44.0159185395605,1.43082951695779
5660,0.0401475090845313,0.014517609013597,0.00883232899997886,0.00881553028861653,0.000142799854947283,0.0264779908424646,44.1609931082994,1.43225884436945
5670,0.040147362464982,0.0145378998001732,0.00882275707592594,0.00880594258618095,0.000142534494079257,0.0264492569262767,44.3062706658578,1.43368551570292
5680,0.0401472158266979,0.0145581744067245,0.00881317626888453,0.00879634623684758,0.00014226962632371,0.0264204966311422,44.4517510503712,1.43510953589403
5690,0.0401470691696748,0.0145784328460455,0.00880358671135152,0.00878674137164346,0.000142005250764304,0.0263917103528827,44.5974341001033,1.43653090986934
5700,0.0401469224939083,0.0145986751309208,0.00879398853500974,0.00877712812078707,0.000141741366486402,0.0263628984848883,44.7433196534457,1.43794964254623
